claimId,date,carCompany,carModel,licensePlate,numOfPhoto
48909,2024-03-19,TOYOTA,AVANZA,77A25035,5
48910,2024-03-19,CNHTC,HOWO,78H00290,14
48916,2024-03-19,MITSUBISHI,ATTRAGE,62A26554,9
48920,2024-03-19,TOYOTA,VIOS,71A12695,4
48924,2024-03-19,HYUNDAI,I10,35A26781,5
48926,2024-03-19,MITSUBISHI,XPANDER,67A21213,4
48927,2024-03-19,SUZUKI,XL7,68A24446,4
48928,2024-03-19,MITSUBISHI,XPANDER,30K28007,4
48929,2024-03-19,ISUZU,QKR,14C23041,10
48930,2024-03-19,MITSUBISHI,XPANDER,67A21728,8
48931,2024-03-19,MITSUBISHI,TRITON,28C09347,5
48934,2024-03-19,HYUNDAI,,38A44008,10
48935,2024-03-19,VINFAST,FADIL,11A08267,6
48936,2024-03-19,VINFAST,FADIL,48A09304,6
48937,2024-03-19,MITSUBISHI,XPANDER,75E00623,10
48938,2024-03-19,HINO,500,18H00314,11
48939,2024-03-19,KIA,K3,77A22227,5
48940,2024-03-19,KIA,THACO FRONTIER,17C10280,7
48941,2024-03-19,KIA,SELTOS,18A35718,5
48942,2024-03-19,HONDA,CITY,51H07385,9
48943,2024-03-19,MAZDA,3,35A24811,8
48945,2024-03-19,VINFAST,LUX A 2.0,71A12348,4
48946,2024-03-19,MG,ZS,73A23659,5
48947,2024-03-19,JAC,,50H23310,15
48948,2024-03-19,CHENGLONG,,49H02052,14
48949,2024-03-19,CNHTC,HOWO,88H01363,16
48950,2024-03-19,FOTON,OLLIN,36C29136,20
48951,2024-03-19,HYUNDAI,I10,84A08622,8
48952,2024-03-19,MITSUBISHI,XPANDER,62E00488,4
48953,2024-03-19,DOTHANH,,26C11227,4
48954,2024-03-19,TOYOTA,HILUX,51D59261,5
48955,2024-03-19,FORD,RANGER,51D39815,10
48956,2024-03-19,MERCEDES-BENZ,C-CLASS,93A30636,4
48957,2024-03-19,MAZDA,CX8,49A46772,4
48958,2024-03-19,KIA,MORNING,12A13009,7
48959,2024-03-19,HYUNDAI,ACCENT,20A58186,4
48960,2024-03-19,SRM,,29H47400,4
48965,2024-03-19,MITSUBISHI,XPANDER,60K25578,4
48966,2024-03-19,HYUNDAI,ACCENT,28A15316,5
48967,2024-03-19,HONGYAN,,15E01948,5
48973,2024-03-19,KIA,SONET,30K06905,7
48974,2024-03-19,KIA,,68A26542,6
48975,2024-03-19,MITSUBISHI,XPANDER,50E01976,7
48978,2024-03-19,CNHTC,SITRAK,77H03016,11
48980,2024-03-19,HYUNDAI,ACCENT,64A12396,12
48981,2024-03-19,HYUNDAI,TUCSON,89A25642,4
48984,2024-03-19,,,77R03930,4
48985,2024-03-19,,,NA,4
48986,2024-03-19,TOYOTA,CAMRY,99A73254,6
48987,2024-03-19,MG,ZS,76A16366,6
48988,2024-03-19,HYUNDAI,STARGAZER,66A19026,4
48989,2024-03-19,CNHTC,SITRAK,93H01843,9
48990,2024-03-19,MITSUBISHI,XPANDER,72E00601,4
48991,2024-03-19,KIA,K3,70A35264,4
48992,2024-03-19,MITSUBISHI,ATTRAGE,63E00561,11
48993,2024-03-19,,,93R00975,4
48994,2024-03-19,SUZUKI,ERTIGA,65A32201,5
48995,2024-03-19,HYUNDAI,I10,17A28123,8
48996,2024-03-19,HYUNDAI,NEW MIGHTY 110S,36H01391,5
48997,2024-03-19,MITSUBISHI,XPANDER,50E08494,5
48998,2024-03-19,,,NA,4
48999,2024-03-19,VINFAST,LUX A 2.0,89A31128,5
49000,2024-03-19,MAZDA,3,43A73715,6
49001,2024-03-19,PEUGEOT,2008,92A28098,14
49002,2024-03-19,KIA,SEDONA,30H45565,5
49057,2024-03-20,KIA,,72C18281,19
49006,2024-03-20,SUZUKI,ERTIGA,18E00205,4
49007,2024-03-20,HYUNDAI,I10,86E00124,5
49008,2024-03-20,MITSUBISHI,XPANDER,61K21832,6
49009,2024-03-20,MITSUBISHI,XPANDER,50E08592,4
49010,2024-03-20,HYUNDAI,I10,17A23284,5
49011,2024-03-20,CNHTC,HOWO,60C57449,4
49012,2024-03-20,HYUNDAI,I10,17E00144,8
49013,2024-03-20,HYUNDAI,ACCENT,77A26327,18
49014,2024-03-20,HYUNDAI,TUCSON,89A25642,4
49015,2024-03-20,BAIC,BEIJING U5 PLUS,14A75686,4
49016,2024-03-20,TOYOTA,VIOS,15K11066,4
49017,2024-03-20,MITSUBISHI,XPANDER,62A30637,10
49019,2024-03-20,KIA,SOLUTO,30G28983,7
49020,2024-03-20,MITSUBISHI,XPANDER,64A15053,10
49021,2024-03-20,HYUNDAI,ACCENT,83E00015,27
49022,2024-03-20,HYUNDAI,ACCENT,73E00187,4
49025,2024-03-20,HYUNDAI,ACCENT,49E01698,4
49026,2024-03-20,FORD,RANGER,15C35332,6
49027,2024-03-20,MITSUBISHI,TRITON,62C16861,8
49028,2024-03-20,MAZDA,3,92A27496,6
49029,2024-03-20,HYUNDAI,ACCENT,62A13195,15
49030,2024-03-20,FAW,,12C11054,5
49031,2024-03-20,FORD,TRANSIT,29B41618,4
49033,2024-03-20,HYUNDAI,ACCENT,18A12128,9
49036,2024-03-20,HYUNDAI,ACCENT,95E00330,6
49037,2024-03-20,THACO,,29F02479,6
49038,2024-03-20,HYUNDAI,CRETA,36A77621,5
49039,2024-03-20,,,67R00181,4
49040,2024-03-20,CHENGLONG,M3,35H01668,4
49041,2024-03-20,MITSUBISHI,XPANDER,72A67240,5
49042,2024-03-20,TOYOTA,VIOS,98A30172,4
49043,2024-03-20,HYUNDAI,CRETA,60K29569,4
49044,2024-03-20,HONDA,ACCORD,64A15026,6
49045,2024-03-20,MITSUBISHI,XPANDER,68E01289,5
49046,2024-03-20,HONDA,CITY,17A32994,5
49047,2024-03-20,KIA,CERATO,73A19872,4
49048,2024-03-20,HYUNDAI,ACCENT,83A12635,6
49049,2024-03-20,KIA,SELTOS,30K17169,4
49050,2024-03-20,FORD,TRANSIT,19B01299,4
49051,2024-03-20,KIA,SONET,30H53125,12
49052,2024-03-20,MG,ZS,63A18413,11
49053,2024-03-20,MG,5,88A55460,4
49054,2024-03-20,SUZUKI,XL7,50E01025,4
49055,2024-03-20,DONGFENG,,64C10380,4
49056,2024-03-20,MITSUBISHI,XPANDER,63A19194,5
49058,2024-03-20,KIA,SOLUTO,86A24513,5
49059,2024-03-20,HONDA,CITY,75A21256,5
49060,2024-03-20,SUZUKI,ERTIGA,60A93454,5
49061,2024-03-20,FOTON,,89C28239,4
49062,2024-03-20,MITSUBISHI,XPANDER,51K21998,7
49063,2024-03-20,MITSUBISHI,XPANDER,86A24339,7
49066,2024-03-20,HONDA,CR-V,37K08884,10
49067,2024-03-20,SRM,,65C19207,4
49068,2024-03-20,MAZDA,CX5,30K88752,4
49069,2024-03-20,MITSUBISHI,XPANDER,69E00243,5
49070,2024-03-20,KIA,SELTOS,18A34288,6
49071,2024-03-20,HYUNDAI,ACCENT,19E00327,4
49072,2024-03-20,TOYOTA,VIOS,78A06085,6
49073,2024-03-20,TOYOTA,VIOS,68E00181,4
49075,2024-03-20,CNHTC,HOWO,81R01081,9
49076,2024-03-20,MG,5,30K17553,13
49077,2024-03-20,,,15R17440,7
49078,2024-03-20,MITSUBISHI,XPANDER,12A13472,4
49079,2024-03-20,KIA,K3,63A23950,4
49080,2024-03-20,FORD,RANGER,99C25174,5
49081,2024-03-20,CHENGLONG,H5,63H00685,5
49082,2024-03-20,MITSUBISHI,,94A07886,9
49083,2024-03-20,HYUNDAI,CRETA,49A56865,5
49084,2024-03-20,MITSUBISHI,ATTRAGE,11A08517,5
49085,2024-03-20,SUZUKI,ERTIGA,72E00357,5
49086,2024-03-20,HYUNDAI,ACCENT,63A17585,4
49087,2024-03-20,,,NA,4
49088,2024-03-20,KIA,SORENTO,49A46845,4
49096,2024-03-20,HYUNDAI,CRETA,64A14417,6
49097,2024-03-20,MITSUBISHI,ATTRAGE,49A53978,5
49098,2024-03-20,MITSUBISHI,ATTRAGE,43A73771,5
49099,2024-03-20,HYUNDAI,I10,50E02921,7
49100,2024-03-20,THACO,,50E07736,5
49101,2024-03-20,HONDA,CITY,30G90190,5
49102,2024-03-20,TOYOTA,INNOVA,90A20784,6
49103,2024-03-20,VINFAST,FADIL,15A88144,4
49104,2024-03-20,MITSUBISHI,XPANDER,51K54750,4
49105,2024-03-20,FORD,RANGER,98C24388,4
49106,2024-03-20,TOYOTA,INNOVA,51H89650,6
49107,2024-03-20,HYUNDAI,ACCENT,86A20035,4
49108,2024-03-20,FORD,RANGER,29H62542,14
49109,2024-03-20,FORD,RANGER,29H67058,4
49110,2024-03-20,NISSAN,ALMERA,29E03811,4
49111,2024-03-20,HYUNDAI,ACCENT,49A47492,5
49112,2024-03-20,CHENGLONG,,29H79929,7
49113,2024-03-20,MITSUBISHI,XPANDER,69A10622,10
49116,2024-03-20,HYUNDAI,KONA,34A61355,5
49117,2024-03-20,HYUNDAI,I10,88A66501,4
49118,2024-03-20,MG,ZS,19A40369,4
49119,2024-03-20,MAZDA,2,43A74611,5
49120,2024-03-20,FORD,RANGER,67C15978,4
49121,2024-03-20,HYUNDAI,TUCSON,24A18182,7
49122,2024-03-20,MITSUBISHI,TRITON,29H13292,4
49123,2024-03-20,FORD,TRANSIT,29F04760,6
49124,2024-03-20,MAZDA,3,30K06610,5
49125,2024-03-20,FORD,EVEREST,89A33529,5
49126,2024-03-20,CHENGLONG,,29H59823,21
49127,2024-03-20,CHENGLONG,,29R06053,19
49128,2024-03-20,TOYOTA,FORTUNER,65A32293,5
49129,2024-03-20,CHENGLONG,H7,89H01928,7
49130,2024-03-20,HYUNDAI,ACCENT,51K21092,5
49131,2024-03-20,MG,HS,65A28495,4
49132,2024-03-20,MITSUBISHI,XPANDER,72A75852,9
49133,2024-03-20,VINFAST,LUX A 2.0,30H22695,4
49134,2024-03-20,HYUNDAI,I10,68E00194,11
49135,2024-03-20,VINFAST,FADIL,15A95244,4
49136,2024-03-20,MITSUBISHI,OUTLANDER,37A75279,18
49137,2024-03-20,PEUGEOT,2008,73A22977,13
49138,2024-03-20,KIA,SELTOS,86A16937,6
49139,2024-03-20,MITSUBISHI,ATTRAGE,75A26214,5
49140,2024-03-20,MG,5,60K08496,5
49141,2024-03-20,MERCEDES-BENZ,GLC,30F11573,4
49142,2024-03-20,FORD,RANGER,28C08506,4
49143,2024-03-20,HONDA,ACCORD,86A12589,4
49144,2024-03-20,MITSUBISHI,OUTLANDER,86A08663,7
49145,2024-03-20,SUZUKI,ERTIGA,50E11202,8
49146,2024-03-20,FORD,RANGER,12C10995,6
49147,2024-03-20,MAZDA,CX5,30A85292,4
49148,2024-03-20,HONDA,CR-V,38A46988,9
49149,2024-03-20,HYUNDAI,SANTAFE,30H21347,23
49150,2024-03-20,HYUNDAI,ACCENT,90A21117,4
49151,2024-03-20,VINFAST,,29E02700,10
49152,2024-03-20,FAW,,29H81140,10
49153,2024-03-20,CHENGLONG,H7,50H14481,8
49154,2024-03-20,CHENGLONG,H7,50H13457,13
49155,2024-03-20,MITSUBISHI,ATTRAGE,69A11224,6
49156,2024-03-20,HYUNDAI,I10,18A29354,6
49157,2024-03-20,CHENGLONG,H5,50H14317,4
49158,2024-03-20,TOYOTA,FORTUNER,30K25778,5
49159,2024-03-20,HONDA,BRIO,18A27855,9
49160,2024-03-20,MITSUBISHI,XPANDER,61K21234,4
49161,2024-03-20,HYUNDAI,ACCENT,63A21274,8
49162,2024-03-20,HYUNDAI,ACCENT,67A22563,4
49163,2024-03-20,HYUNDAI,I10,12A13184,7
49166,2024-03-20,HYUNDAI,ACCENT,30H99403,4
49169,2024-03-20,MG,ZS,88A44238,12
49171,2024-03-20,KIA,SONET,30H57404,6
49172,2024-03-20,KIA,MORNING,28A12300,6
49173,2024-03-20,,,51R34667,4
49174,2024-03-20,MAZDA,3,30K10073,7
49175,2024-03-20,MAZDA,3,88A34495,4
49176,2024-03-20,,,29H81191,6
49177,2024-03-20,TOYOTA,VELOZ CROSS,77E00622,4
49178,2024-03-20,HONDA,CITY,63A19202,8
49179,2024-03-20,FORD,RANGER,18C14089,10
49180,2024-03-20,MAZDA,CX3,19A50995,5
49181,2024-03-20,MG,5,72A66627,5
49182,2024-03-20,MAZDA,CX30,51K22425,6
49183,2024-03-20,HYUNDAI,ELANTRA,65A31433,4
49184,2024-03-20,HYUNDAI,I10,50E03547,6
49185,2024-03-20,MITSUBISHI,ATTRAGE,30K28813,10
49186,2024-03-20,TOYOTA,COROLLA ALTIS,62A18366,6
49187,2024-03-20,MAZDA,BT50,29C65994,4
49188,2024-03-20,FAW,,29H82502,4
49189,2024-03-20,,,20F00598,11
49190,2024-03-20,MITSUBISHI,ATTRAGE,43E01727,4
49191,2024-03-20,,,98R03070,14
49192,2024-03-20,HYUNDAI,ACCENT,50E01933,6
49193,2024-03-20,VEAM,,29H74616,4
49194,2024-03-20,PEUGEOT,2008,43A66678,4
49195,2024-03-20,,,NA,4
49196,2024-03-20,,,NA,4
49197,2024-03-20,VOLKSWAGEN,TIGUAN,30H09749,7
49198,2024-03-20,MG,5,61E00877,9
49199,2024-03-20,MITSUBISHI,ATTRAGE,89A31343,6
49204,2024-03-20,NISSAN,ALMERA,30H58421,15
49205,2024-03-20,HONDA,CIVIC,51K22253,15
49206,2024-03-20,KIA,CERATO,35A16087,13
49471,2024-03-21,KIA,MORNING,28A09645,13
49470,2024-03-21,,,NA,4
49469,2024-03-21,TOYOTA,VIOS,30H47044,11
49468,2024-03-21,JAC,,60C65688,4
49467,2024-03-21,FORLAND,,38C19112,19
49466,2024-03-21,MAZDA,CX5,30H53238,4
49457,2024-03-21,MITSUBISHI,,62H03931,9
49456,2024-03-21,DONGFENG,,60C65675,4
49455,2024-03-21,THACO,TOWNER,92C19969,38
49454,2024-03-21,MITSUBISHI,OUTLANDER,51K24961,4
49453,2024-03-21,,,20B53488,4
49452,2024-03-21,HYUNDAI,ACCENT,50E10819,4
49213,2024-03-21,TOYOTA,COROLLA CROSS,86A19916,6
49212,2024-03-21,TMT,,15C37582,5
49211,2024-03-21,FORD,TERRITORY,30K28498,4
49210,2024-03-21,MITSUBISHI,TRITON,20C23095,7
49268,2024-03-21,HYUNDAI,KONA,75A25368,4
49502,2024-03-21,CNHTC,SITRAK,24A23147,9
49503,2024-03-21,MAZDA,3,43A66620,4
49527,2024-03-21,KIA,SELTOS,30G97008,4
49508,2024-03-21,HYUNDAI,KONA,37A89951,8
49219,2024-03-21,MITSUBISHI,ATTRAGE,83A14697,4
49507,2024-03-21,MAZDA,3,62A26854,4
49430,2024-03-21,HYUNDAI,ACCENT,30H59561,4
49429,2024-03-21,FORD,RANGER,74A16399,7
49428,2024-03-21,MAZDA,BT50,12C09202,4
49427,2024-03-21,MAZDA,CX5,48A17998,7
49426,2024-03-21,MITSUBISHI,ATTRAGE,69E00062,9
49425,2024-03-21,HONDA,CR-V,38A46988,4
49424,2024-03-21,FORD,RANGER,93C14540,4
49423,2024-03-21,VINFAST,FADIL,14A64729,7
49414,2024-03-21,MITSUBISHI,OUTLANDER,65A31810,5
49413,2024-03-21,VINFAST,FADIL,30G97278,4
49411,2024-03-21,HYUNDAI,ACCENT,75E00141,5
49410,2024-03-21,MITSUBISHI,XPANDER,61E00918,13
49409,2024-03-21,HYUNDAI,I10,98A48922,4
49408,2024-03-21,MITSUBISHI,ATTRAGE,50E08944,16
49406,2024-03-21,KIA,SOLUTO,36A73778,5
49404,2024-03-21,HONGYAN,,15E01948,5
49402,2024-03-21,TOYOTA,VELOZ CROSS,50E11020,4
49400,2024-03-21,MITSUBISHI,TRITON,69A10429,8
49399,2024-03-21,TOYOTA,VIOS,74A20646,6
49396,2024-03-21,FORD,RANGER,99C20925,4
49395,2024-03-21,KIA,CERATO,30K88120,4
49393,2024-03-21,FORD,RANGER,70C18230,6
49392,2024-03-21,MITSUBISHI,OUTLANDER,30K23909,5
49391,2024-03-21,HYUNDAI,ACCENT,64E00079,20
49390,2024-03-21,MAZDA,CX5,30H67013,4
49388,2024-03-21,MITSUBISHI,TRITON,23C06772,13
49386,2024-03-21,PEUGEOT,3008,78A10721,4
49385,2024-03-21,TOYOTA,VELOZ CROSS,50E01371,5
49381,2024-03-21,HYUNDAI,SOLATI,35F00265,5
49377,2024-03-21,VINFAST,LUX A 2.0,68A14802,4
49374,2024-03-21,MAZDA,CX5,18A29153,5
49373,2024-03-21,MITSUBISHI,ATTRAGE,83A13889,5
49366,2024-03-21,DAEWOO,,86C13498,4
49365,2024-03-21,PEUGEOT,2008,75A25038,4
49364,2024-03-21,MAZDA,CX30,74A18802,4
49362,2024-03-21,HYUNDAI,,86F00195,6
49361,2024-03-21,VINFAST,FADIL,29E01798,16
49360,2024-03-21,HYUNDAI,I10,15A93705,4
49359,2024-03-21,MITSUBISHI,XPANDER,92E00658,5
49358,2024-03-21,MITSUBISHI,XPANDER,51K63580,5
49357,2024-03-21,DONGBEN,DBX30,49D00703,13
49356,2024-03-21,CHENGLONG,H7,38F00549,4
49355,2024-03-21,MITSUBISHI,XPANDER,51H66693,7
49354,2024-03-21,ISUZU,QKR,68C13075,23
49353,2024-03-21,MITSUBISHI,XPANDER,88A59156,10
49352,2024-03-21,MG,ZS,61A89552,5
49351,2024-03-21,VINFAST,LUX SA 2.0,61K04089,4
49350,2024-03-21,HYUNDAI,ACCENT,49A38054,6
49349,2024-03-21,KIA,MORNING,61K04419,4
49348,2024-03-21,FORD,RANGER,21C08350,8
49347,2024-03-21,MAZDA,CX5,93A31383,4
49346,2024-03-21,HYUNDAI,ACCENT,60K07967,4
49345,2024-03-21,HYUNDAI,ACCENT,70A30248,62
49344,2024-03-21,HYUNDAI,ACCENT,75A25497,4
49343,2024-03-21,KIA,,68C10089,11
49342,2024-03-21,DONGFENG,,26C11391,4
49341,2024-03-21,MAZDA,,67H02657,18
49340,2024-03-21,HYUNDAI,ACCENT,86A23728,7
49339,2024-03-21,MERCEDES-BENZ,GLE550,51K60763,7
49338,2024-03-21,CHENGLONG,M3,93H03875,7
49337,2024-03-21,MERCEDES-BENZ,GLC,30H13519,5
49336,2024-03-21,VINFAST,VF8,15K10047,6
49335,2024-03-21,MITSUBISHI,ATTRAGE,61E00355,5
49334,2024-03-21,HYUNDAI,,64C06167,5
49333,2024-03-21,MITSUBISHI,XPANDER,19A51126,4
49332,2024-03-21,TOYOTA,RAIZE,51K63745,7
49331,2024-03-21,TOYOTA,INNOVA,68A16102,4
49330,2024-03-21,HYUNDAI,ACCENT,86E00171,4
49329,2024-03-21,,,98R03239,20
49328,2024-03-21,,,NA,4
49327,2024-03-21,MITSUBISHI,ATTRAGE,68A26752,8
49326,2024-03-21,HYUNDAI,I10,67A20199,6
49323,2024-03-21,WAW,,29H65206,10
49322,2024-03-21,HYUNDAI,ACCENT,28A18418,4
49321,2024-03-21,HONDA,CR-V,30K68225,6
49317,2024-03-21,MITSUBISHI,TRITON,51D76949,4
49316,2024-03-21,ISUZU,FRR650,95H00208,21
49491,2024-03-21,FORD,RANGER,88C20281,4
49312,2024-03-21,KIA,CERATO,67E00118,4
49311,2024-03-21,TMT,,68H00792,6
49310,2024-03-21,HYUNDAI,CRETA,65A37283,4
49309,2024-03-21,HYUNDAI,STARGAZER,67E00724,5
49308,2024-03-21,MITSUBISHI,ATTRAGE,15A95041,8
49307,2024-03-21,MITSUBISHI,ATTRAGE,86A16917,9
49306,2024-03-21,FORD,RANGER,63C17763,11
49305,2024-03-21,KIA,K3,49A57498,5
49304,2024-03-21,,,6663738383,9
49301,2024-03-21,MITSUBISHI,XPANDER,67A19627,18
49295,2024-03-21,MERCEDES-BENZ,GLC,30K73860,4
49294,2024-03-21,HYUNDAI,ACCENT,75A28580,8
49290,2024-03-21,MERCEDES-BENZ,S-CLASS,20A56904,9
49287,2024-03-21,MITSUBISHI,XPANDER,86A24238,4
49286,2024-03-21,KIA,K3,15K09940,12
49276,2024-03-21,FORD,TRANSIT,29B31317,5
49300,2024-03-21,MERCEDES-BENZ,SPRINTER,77C21521,37
49275,2024-03-21,HYUNDAI,ACCENT,76E00145,15
49298,2024-03-21,TOYOTA,VIOS,62A26944,4
49297,2024-03-21,HYUNDAI,ACCENT,69A10661,7
49500,2024-03-21,HYUNDAI,ACCENT,61K05343,7
49525,2024-03-21,DONGBEN,DB1021,95C05589,24
49519,2024-03-21,MITSUBISHI,TRITON,36C42553,20
49492,2024-03-21,FORD,TRANSIT,26B00781,6
49520,2024-03-21,HYUNDAI,STARGAZER,71A14587,5
49493,2024-03-21,HONDA,CITY,51K65547,4
49267,2024-03-21,FORD,RANGER,51D57422,5
49504,2024-03-21,HYUNDAI,I10,76E00156,5
49440,2024-03-21,NISSAN,ALMERA,30H56629,4
49516,2024-03-21,MITSUBISHI,XPANDER,69A11606,4
49488,2024-03-21,BAIC,BEIJING,15K10934,7
49501,2024-03-21,CHENGLONG,,34H00376,15
49526,2024-03-21,MAZDA,3,61K17567,16
49521,2024-03-21,FORD,TERRITORY,14A75280,8
49510,2024-03-21,VINFAST,LUX A 2.0,82A07312,4
49517,2024-03-21,CNHTC,SITRAK,24C11429,8
49489,2024-03-21,FORD,RANGER,29H47541,4
49498,2024-03-21,DOTHANH,,84H00130,8
49223,2024-03-21,TOYOTA,AVANZA,30K23623,6
49506,2024-03-21,HYUNDAI,SANTAFE,30G19583,10
49254,2024-03-21,MAZDA,BT50,29H19841,7
49249,2024-03-21,MAZDA,CX5,38A44287,4
49270,2024-03-21,MAZDA,CX5,30K27687,8
49247,2024-03-21,MAZDA,CX5,30F92433,9
49245,2024-03-21,KIA,CARNIVAL,86A24667,18
49444,2024-03-21,MAZDA,3,30E44196,6
49445,2024-03-21,MITSUBISHI,ATTRAGE,75E00505,7
49446,2024-03-21,HINO,,75H01366,4
49511,2024-03-21,HYUNDAI,I10,88A44785,8
49222,2024-03-21,TOYOTA,COROLLA CROSS,18A35021,5
49221,2024-03-21,KIA,K3,77A26258,6
49447,2024-03-21,MITSUBISHI,XPANDER,51H70790,4
49448,2024-03-21,MITSUBISHI,ATTRAGE,75E00521,7
49449,2024-03-21,MITSUBISHI,XPANDER,62A29286,13
49451,2024-03-21,JAC,,60C65777,9
49505,2024-03-21,,,NA,4
49244,2024-03-21,MITSUBISHI,ATTRAGE,92E00326,4
49243,2024-03-21,HYUNDAI,ACCENT,36A84049,5
49220,2024-03-21,HYUNDAI,,62A31693,6
49494,2024-03-21,,,73R00991,9
49218,2024-03-21,HYUNDAI,I10,66E00701,5
49217,2024-03-21,TERACO,,94C05338,11
49216,2024-03-21,HYUNDAI,I10,28A09648,4
49215,2024-03-21,MITSUBISHI,ATTRAGE,48A14281,4
49487,2024-03-21,TOYOTA,FORTUNER,95A08377,13
49214,2024-03-21,HYUNDAI,ACCENT,38E00073,4
49486,2024-03-21,CHENGLONG,,76F00719,18
49485,2024-03-21,TOYOTA,CAMRY,93A37719,5
49484,2024-03-21,MITSUBISHI,ATTRAGE,84A09602,8
49483,2024-03-21,HYUNDAI,TUCSON,26A14091,6
49514,2024-03-21,KIA,THACO FRONTIER,19C19369,13
49478,2024-03-21,ISUZU,QKR230,15C42476,18
49477,2024-03-21,FORD,TERRITORY,12A19353,4
49482,2024-03-21,BAIC,BEIJING X7,14A75796,5
49509,2024-03-21,MITSUBISHI,XPANDER,30G95296,5
49441,2024-03-21,TOYOTA,RUSH,86A13775,5
49436,2024-03-21,FREIGHTLINER,,15R17003,20
49435,2024-03-21,MITSUBISHI,TRITON,93C14599,4
49434,2024-03-21,AUDI,A6,75A28032,4
49433,2024-03-21,FORD,RANGER,29H58573,5
49432,2024-03-21,INTERNATIONAL,,15C15334,8
49431,2024-03-21,CHENGLONG,H7,15H03370,8
49242,2024-03-21,CHENGLONG,,17C11917,4
49241,2024-03-21,MAZDA,3,95A08162,5
49240,2024-03-21,TOYOTA,VIOS,60K08540,5
49239,2024-03-21,KIA,SONET,20A64264,5
49236,2024-03-21,KIA,CERATO,36A61420,5
49231,2024-03-21,HYUNDAI,ACCENT,35A16124,6
49256,2024-03-21,HYUNDAI,ELANTRA,21A13529,4
49230,2024-03-21,KIA,SELTOS,30K12477,5
49515,2024-03-21,HYUNDAI,I10,20A24181,10
49480,2024-03-21,FORD,EVEREST,37A99164,5
49518,2024-03-21,HYUNDAI,SOLATI,51B32492,7
49490,2024-03-21,MAZDA,CX5,17A14868,5
49495,2024-03-21,TOYOTA,VELOZ CROSS,18A32312,7
49496,2024-03-21,SUZUKI,ERTIGA,72A40518,4
49497,2024-03-21,MITSUBISHI,XPANDER,62E00625,4
49523,2024-03-21,CHENGLONG,H7,73R00950,16
49522,2024-03-21,MG,ZS,30K17999,5
49443,2024-03-21,KIA,SOLUTO,50E04169,7
49524,2024-03-21,TERACO,,63G00160,15
49255,2024-03-21,HYUNDAI,TUCSON,38A26120,8
49499,2024-03-21,VINFAST,FADIL,51H73375,7
49513,2024-03-21,MG,ZS,30G91874,4
49476,2024-03-21,HONDA,CITY,35A27229,6
49474,2024-03-21,HYUNDAI,,98C22531,4
49473,2024-03-21,PEUGEOT,2008,37A89607,4
49512,2024-03-21,HYUNDAI,ACCENT,86A19528,9
49472,2024-03-21,,,NA,4
49819,2024-03-22,TOYOTA,FORTUNER,21A12921,6
49846,2024-03-22,MITSUBISHI,ATTRAGE,21A14325,5
49852,2024-03-22,HYUNDAI,ACCENT,72A49005,6
49834,2024-03-22,HONDA,CR-V,43A66665,7
49815,2024-03-22,,,NA,4
49766,2024-03-22,VINFAST,LUX A 2.0,30G92023,5
49743,2024-03-22,CNHTC,HOWO,89H02289,14
49709,2024-03-22,HYUNDAI,,29H34646,4
49690,2024-03-22,VINFAST,FADIL,62A27461,5
49640,2024-03-22,FORD,RANGER,18C13628,5
49578,2024-03-22,MITSUBISHI,XPANDER,61E00941,4
49555,2024-03-22,TOYOTA,AVANZA,50E08293,31
49851,2024-03-22,LEXUS,RX,60K28369,5
49833,2024-03-22,MG,ZS,89A36225,7
49814,2024-03-22,MITSUBISHI,XPANDER,86A24145,7
49765,2024-03-22,MITSUBISHI,XPANDER,67A19627,29
49742,2024-03-22,MAZDA,3,60K21271,17
49689,2024-03-22,HYUNDAI,STARGAZER,60K23620,11
49688,2024-03-22,HYUNDAI,ACCENT,50E10565,4
49661,2024-03-22,TOYOTA,VIOS,88A59203,8
49639,2024-03-22,MITSUBISHI,XPANDER,17A35009,7
49638,2024-03-22,MAZDA,BT50,90C11098,4
49597,2024-03-22,HYUNDAI,I10,62A26384,5
49577,2024-03-22,WAW,,77H01109,6
49554,2024-03-22,MITSUBISHI,XPANDER,50E05795,6
49850,2024-03-22,VINFAST,FADIL,98A49201,5
49832,2024-03-22,FORD,RANGER,38C11317,14
49813,2024-03-22,FORD,RANGER,29H44316,9
49788,2024-03-22,FORD,RANGER,74C10805,4
49764,2024-03-22,FORD,RANGER,99C23074,5
49763,2024-03-22,HYUNDAI,KONA,30G97523,6
49707,2024-03-22,MITSUBISHI,XPANDER,98A46445,7
49687,2024-03-22,KIA,K3,74A17536,4
49660,2024-03-22,HYUNDAI,STARGAZER,50E10645,12
49637,2024-03-22,MITSUBISHI,XPANDER,89A22713,4
49617,2024-03-22,FORD,TERRITORY,37K12854,10
49596,2024-03-22,,,98R02261,4
49553,2024-03-22,FORD,EVEREST,30G95191,4
49605,2024-03-22,TOYOTA,VIOS,14A64625,4
49628,2024-03-22,FORD,RANGER,29H47953,12
49649,2024-03-22,CNHTC,HOWO,26H00035,12
49697,2024-03-22,HYUNDAI,ACCENT,49A39675,12
49774,2024-03-22,HYUNDAI,ACCENT,72A65530,4
49586,2024-03-22,SUZUKI,ERTIGA,83A12651,4
49606,2024-03-22,HYUNDAI,,69C07336,6
49629,2024-03-22,MITSUBISHI,XPANDER,30K27258,8
